artifact_id;lien_ok;text_for_matching
0-آثارنا المنهوبة_23_p029_8fba2a61;https://www.liveauctioneers.com/item/70864654_western-south-asiatic-inscribed-arabian-stele;9  34.5 (13 3/4 ) LiveAuctioneers A tombstone. The grave of the polished limestone represents the face of a man whose eyes are bearded by the eyes of two diners that have been disinfected, and the nose is straight, and the face at the bottom of it is written in the line of the entrail, dating back to the early part of the first century before the miles to the second century. Jerry's Stone. The 2nd century before the Miles. The Miles. 34.5 cm, including pregnant women (13.3/4 &quot
0-آثارنا المنهوبة_23_p030_d582f908;https://www.liveauctioneers.com/item/44734459_western-south-asiatic-stele-inscribed-arabian;0 - LiveAuctioneers Watch the tick. He saw a grave from the polished limestone, the face of a man who was bearded with the eyes of a two-eyed restaurant that had been disinfected, a straight and smashing nose, two distinct ears, and the face at the bottom of which was written in the line of the blade, which came back for a period of the first century before the miles to the second century. Marble. The second century before the miles. The second century. The miles. LiveAuctioneers Her vaccination was removed, and a straight, smashing nose and two prominent ears. Watch a grave
0-آثارنا المنهوبة_23_p031_3ddd866d;https://www.liveauctioneers.com/item/114846180_south-seated-arabian-figure-god;1 . 2.7 24.5 (9 3/4 ) LiveAuctioneers SA . The woman's statue is sitting. A grave from the polished limestone represents the face of a man who is bearded by the eyes of his restaurant, whose vaccinations and nose are removed straight, and whose ears are smashed, and whose face is written at the bottom of it by the line of the encampment from the first century B.C. to the second century C.E. Jerry's Stone. Two thousand to one before the miles.
0-آثارنا المنهوبة_23_p032_2734196d;https://www.liveauctioneers.com/item/39599878_ancient-south-a-head-alabaster-arabian;2 20 × 10 6 × 10 LiveAuctioneers He carved a man's head. He saw a grave of limestone in the position of sitting hands stretched out, and covered, and the man with the visible fingers and the face polished, the eyes of Lustin, the straight nose, the thick strands, the hair strapped back, the curly and the bottom of the neck, two distinct balls representing the chest and returning to the fifth century before the Miles, which were among the acquisitions of the California group. Marble. Around the 5th century before the Miles. 20 times venom 10, ven 6 times venom 10 centimeters. LiveAuctioneers
0-آثارنا المنهوبة_23_p033_50d9b647;https://www.liveauctioneers.com/item/76882036_south-arabian-head-idol-stone-qatabanian;3 . 1.5 × 2.9 ( 3.8 ) 4.1 ( 10.4 LiveAuctioneers . Watch. He saw a tomb of a man made of Jerry's stone, a face with a bright nose, two eyebrows engraved with a luze shape, his restaurant in the pupils, and my mouth lips were sculpted with thick lips. Jerry's Stone. The 3rd century before the miles into the 1st century. 1.5 x 2.9 inches (3.8 cm high)
0-آثارنا المنهوبة_23_p034_739e4656;https://www.liveauctioneers.com/item/82167035_rare-bull-sculpture-alabaster-sabaen;4 3.75 × 2.125 9.5 × 5.4 LiveAuctioneers A bull-shaped amulet. A marble statue of the bull's animal, clearly salty, standing on a base with large horns curved back, could be an amulet within the funeral furniture that goes back to the first thousand before the miles within the Eastern Legend Group of the United States. Marble. Late 1st millennium before miles to the early 1st millennium 3.75 times in length 2.125 in height 9.5 cm x cm 5.4 LiveAuctioneers
0-آثارنا المنهوبة_23_p035_08523e2f;https://www.liveauctioneers.com/item/75529387_rare-arabian-south-tall-man-a-statue-of-sandstone;5 7.25 × 19.625 ( 18.4 × 49.8 ) 21.9 LiveAuctioneers A statue of a man. A statue of limestone represents a man in a stand-up position, a straight-up nose, and an apron in apron to the middle of a leg that returns the piece for the third century before the Miles, and it's in California's holdings. Jerry's Stone. Third century before the Miles. 7.25 &quot
0-آثارنا المنهوبة_23_p036_f38b56f5;https://www.liveauctioneers.com/item/62795414_rare-arabian-south-woman-a-figure-of-alabaster;6 3.8 × 10.45 ( 9.7 × 26.5 ) 10.65 ( 27.1) LiveAuctioneers A woman's Adami statue. A statue of marble, a woman standing on a rectangular base, her arms reaching forward, her body full and short, her face full of ovals, his straight nose, his lips full of lip, and her hair strapped back in a dress with her toes peeling back to 1,000 o'clock before the miles in the california collection. Marble. Late 1st millennium before the miles to the early 1st millennium 3.8 x 10.45 inches (9.7 x 26.5 cm)
0-آثارنا المنهوبة_23_p037_6911490a;https://www.liveauctioneers.com/item/44128861_extremely-south-rare-figure-alabaster-sabean-arabian;7 . 3.25 8.3 LiveAuctioneers An Adami statue. A marble statue of a bald man carrying a small animal may be a rabbit to present as a offering, and the statue in a parking position. The man has two prominent eyes for the shape and nose pinned down. The statue was executed precisely by the sculpted sculpture and the clear features of the man dating back from the first to the second century to the Mela dee in the california group's holdings. Marble. 1st to 2nd century AD Size 3.25 inches, 8.3 cm high. LiveAuctioneers
0-آثارنا المنهوبة_23_p038_02aca612;https://www.liveauctioneers.com/item/13735386_29;"8 . 5 1/2"" 7"" LiveAuctioneers Watch. He saw a tomb of a man made of marble, a face with a bright nose, two eyeballs carved with a luze shape, two diners in the pupils. The lips of the mouth were carved with thick lips, dating back to about the first thousand before the Miles, representing the southern Arab island, which is among the acquisitions of the California group. Marble. The first millennium before the Miles."
0-آثارنا المنهوبة_23_p039_bb7ad38f;https://www.liveauctioneers.com/item/70864655_western-south-asiatic-inscribed-arabian-stele;"9 - 5 kg 27.5 cm (10 3/4 "") LiveAuctioneers Watch. He saw a grave from the polished limestone, the face of a man who was bearded with the eyes of a two-eyed restaurant that had been disinfected, a straight and smashing nose, two distinct ears, and the face at the bottom of which was written in the line of the blade, which came back for a period of the first century before the miles to the second century. Jerry's Stone. The 2nd century before the Miles. The Miles. 5 kg, 27.5 cm (10 3/4 "") LiveAuctioneers"
0-آثارنا المنهوبة_23_p040_038da38c;https://www.liveauctioneers.com/item/83812773_south-arabian-stele;0  . 3.6 29 (11 1/2 ) LiveAuctioneers Watch. He saw a grave of polished limestone representing the face of a man with eyes for his diner's almonds removed, whose vaccination and ear were prominent, breaking the lower part of the witness. The pearls from the first century B.C. to the third century C.D. were found within the property of a gentleman from north London. Jerry's Stone. The third-first century before the Miles.
0-آثارنا المنهوبة_23_p041_e38d3616;https://www.liveauctioneers.com/item/60996612_south-bronze-arabian-rare-camel;1 2.375 1.625 (6 × 4.1 ) 2.125 (5.4 ) LiveAuctioneers A statue. A statue of the right bronze represents the camel's animal, and it's in motion, and the camel's thighs and tails and feet appear, and the statue rises a layer of bronze rusty that goes back to the first thousand before the miles into California's holdings. Bronze. The first millennium before the Miles. 2.375 in length
0-آثارنا المنهوبة_23_p042_df532a8f;https://www.liveauctioneers.com/item/47334969_western-south-asiatic-arabian-statuette;2  28 1 1/2 LiveAuctioneers Amulet. A mascot of stone in the shape of a man in a position of worship with a lens eye and a triangle nose and two hands on the chest. Jerry's Stone. The second century before the miles. The second century. The miles. 28 grams, 1 1/2 inches LiveAuctioneers
0-آثارنا المنهوبة_23_p043_8b4c9199;https://www.liveauctioneers.com/item/123304717_south-arabian-head-alabaster-sabaean;"3 5.25 × 8.1 ( 13.3 × 20.6 ) 10.125 ("" 25.7) LiveAuctioneers A tombstone. He saw a grave of marble representing a woman with a face full of polished and straight, and the face was exposed to the damage of a nose and mouth, which was a thick lip, which had ears of light, which came back for a thousand years before the Miled. Jerry's Stone. Late First Millennium before Miles to the early 2000s. 5.25 x 8.1 inches (13.3 x 20.6 cm)"
0-آثارنا المنهوبة_23_p044_c0f20c38;https://www.liveauctioneers.com/item/62250492_ancient-arabian-south-bc-cen-c1st-stele-face-limestone;4 -  9 3/4 × 5 LiveAuctioneers - 9 3/4 × 5 LiveAuctioneers A tombstone. He saw a tomb of a man with a full face, a long and straight nose, a thick lips, eyes of Luzitan, under the face written in the letterhead, representing the name of the witness, dating back to the first century bef
0-آثارنا المنهوبة_23_p045_efca2cf1;https://www.liveauctioneers.com/item/27124678_south-painted-arabian-stele-limestone;5  . LiveAuctioneers A tombstone. He saw a grave of polished limestone representing the face of a man who was bearded by the eyes of a two-eyed restaurant whose vaccination was removed, whose nose was straight and whose ears were prominent, who broke the lower part of the witness, whose pearls dated back from the first century before the miles to the second century, and found them within the property of the California group. Jerry's Stone. The first-second century is the Miledi.
0-آثارنا المنهوبة_23_p046_e3d25603;https://www.liveauctioneers.com/item/70864658_western-south-asiatic-vessel-lidded-arabian;6 -  1.06 10.5 4 1/8 LiveAuctioneers . Chair A funeral bowl made of marble, a drum-shaped one-third-foot-long casket, was used to preserve the aromatic material and the yogurt of the boat, the second horn before the Mayald-second century, which is among the possessions of a gentleman from London. Marble. The 2nd century before the Miled - 2nd century 1.06 kg, 10.5 cm, 4 1/8 &quot
0-آثارنا المنهوبة_23_p047_d9886b9b;https://www.liveauctioneers.com/item/108178948_large-arabian-south-stela-face;7 . 32.8 77 LiveAuctioneers
0-آثارنا المنهوبة_23_p048_18cbe10e;https://www.liveauctioneers.com/item/14076640_early-arabian-south-sculpture-alabaster;8 5.25 × 6 LiveAuctioneers He carved the bull's animal. A small marble statue of a small, unclear-shaped animal represents perhaps the bull, which is stuck in the walls like two knots, and the hole on the back of the statue indicates that it goes back to the second century after the miles. Jerry's Stone. The second century after the miles. 5.25 times 6 inches. LiveAuctioneers It's small-shaped and unclear.
0-آثارنا المنهوبة_23_p049_dd733e4c;https://www.liveauctioneers.com/item/73860457_western-south-asiatic-fragment-bust-arabian;9  4.64 12 LiveAuctioneers 12 LiveAuctioneers Watch. He saw a grave of polished limestone representing the face of a man with eyes for his diner's almonds removed, and a straight nose and ears, breaking the lower part of the witness. For the first century, pre-Mildian to the second century, he came back and found it within the property of a gentleman from north London
0-آثارنا المنهوبة_23_p050_e7d6c043;https://www.liveauctioneers.com/item/72677761_a-bc-arabian-south-century-1st-circa-head-alabaster;0 S 21.9 LiveAuctioneers Watch. He saw a grave of polished marble representing the face of a man with eyes of blues, his restaurant, his nose straight, and two prominent ears dating back from the first century before the miles to the second century and found within the British special group of Mr. S, obtained in the 1990s. Marble. About the first century before the miles. 21.9 cm high LiveAuctioneers
0-آثارنا المنهوبة_23_p051_19424dd9;https://www.liveauctioneers.com/item/4906434_362/arabian-south-figure-carved-alabaster;"1 . 100 . -100 . 5 7/8 "" LiveAuctioneers An Adami statue. A statue of a perfect man in the hair-stand position is scheduled and handed back with the eyes of Loztin and the nose straight. The facial features are unclear. The period of the first century goes back to the Miles on the second century. Jerry's Stone. 100 BC-100mm. The height is 5-7/8."" LiveAuctioneers Facial features are unclear."
0-آثارنا المنهوبة_23_p052_9ff6d97a;https://www.liveauctioneers.com/item/70936890_western-south-asiatic-group-fragment-alabaster-arabian;2 1965 . 725 75-100 (3-4 ) LiveAuctioneers Shahida is a grave. A marble, written in the line, which is made up of two parts, may have been broken into two or two separate parts of the algae written on the marble, which was carried out for a period of the first century before the miles to the second century and found within the property of Mrs. Mayfair
0-آثارنا المنهوبة_23_p053_a6127312;https://www.liveauctioneers.com/item/69255761_south-stone-arabian-inscription-with-relief-bull;3 . William Froelich . 5.25 × 9.6 (13.3 × 24.4 ) 10.75 (27.3 ) LiveAuctioneers 5.25 × 9.6 (13.3 × 24.4 ) 10.75 (27.3 ) LiveAuctioneers A tombstone.
0-آثارنا المنهوبة_23_p054_c2b635d6;https://www.liveauctioneers.com/item/61121669_south-arabian-1st-2nd-c-man-a-of-head-alabaster;4 MH 1990. 7.6 - 3 Liveauctioneers MH 1990. MH 1990. A tombstone. A tomb of marble represented a man's head that was carefully executed, with a glimpse of the polished face and eyes dug in the form of a luzzy, a bowed eyebrow, a face full, a straight nose, and a small mouth with lips that came back for a period of the first century, before the miles to the second century, was found in a former Swiss private group, Mr. MH, obtained before 1990. Marble. 2nd to 1st century before the Miles.
