,artifact_id,pdf_name,page_num,numero_inventaire,type,description_texte_long,materiel,periode,dimensions,nom_musee_auction,etat,note,text_for_matching,id_page,upgr_desc
491,0-آثارنا المنهوبة_19_p045_95cc1d3d,0-آثارنا المنهوبة_19.pdf,45,45,عملة يمنية قديمة,عملة يمنية قديمة يظهر عليها التأثير اليوناني، على احد وجهيها ما يبدو أنه تجسيد لطائر البومة وبجانبه بعض الأحرف الالتينية غير واضحة المالمح، أما الوجه الآخر فيبدو أنه يحوي تجسيد لوجه آدمي,معدنية,أواخر القرن الرابع- منتصف القرن الثاني قبل الميالد,7 مم، 0.48 جم,Ebay,سيئة جداً,,"5 - 7 0.48 Ebay An old Yemeni coin. An old Yemeni coin showing Greek influence, on one face, which appears to be an expression of the owl bird, along with some indiscretionary insignia, while the other appears to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 7 mm, 0.48 g",425.0,
492,0-آثارنا المنهوبة_19_p046_943d9d71,0-آثارنا المنهوبة_19.pdf,46,46,عملة يمنية قديمة,عملة يمنية قديمة ، على احد وجهيها ما يبدو أنه تجسيد لطائر البومة، أما الوجه الآخر فيحوي تجسيد لوجه آدمي على خدة حرف النون بالمسند,معدنية,أواخر القرن الرابع- منتصف القرن الثاني قبل الميالد,7 مم ، 0.35 جم,Ebay,سيئة جدا,,"6 - 7 0.35 Ebay An old Yemeni coin. An old Yemeni coin, on one face, appears to be an expression of the owl bird, and the other has an expression of a human face on the nose cheek with a pad. Metal. Late 4th century, mid-second century, before the miles. 7 mm, 0.35 g",426.0,
493,0-آثارنا المنهوبة_19_p047_44ef61e8,0-آثارنا المنهوبة_19.pdf,47,47,عملة يمنية قديمة,عملة يمنية قديمة ، على احد وجهيها ما يبدو أنه تجسيد لطائر البومة وبجانبه بعض األحرف الالتينية غير واضحة المالمح، أما الوجه اآلخر فيبدو أنه يحوي تجسيد لوجه آدمي.,معدنية,أواخر القرن الرابع- منتصف القرن الثاني قبل الميالد,8 مم، 0.54 جم,Ebay,جيدة,,"7  8 0.54 Ebay An old Yemeni coin. An old Yemeni coin, on one face, which appears to be a reflection of the owl bird and with some indiscretionary insignia, while the other face appears to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 8 mm, 0.54 g",427.0,
494,0-آثارنا المنهوبة_19_p048_b5246a2e,0-آثارنا المنهوبة_19.pdf,48,48,عملة يمنية قديمة,عملة يمنية قديمة، على احد وجهيها ما يبدو أنه تجسيد لطائر البومة وبجانبه بعض الأحرف الالتينية غير واضحة المالمح، أما الوجه الآخر فيرجح أنه كان يحوي تجسيد لوجه آدمي.,معدنية,أواخر القرن الرابع- منتصف القرن الثاني قبل الميالد,6 مللي متر؛ 0.43 جرام,Ebay,سيئة جدا,,"8  6 0.43 Ebay An old Yemeni coin. An old Yemeni coin, on one face, which appears to be an expression of the owl bird and with some inexplicable insignia, and the other face is likely to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 6 millimeters",428.0,
495,0-آثارنا المنهوبة_19_p049_bf549fbd,0-آثارنا المنهوبة_19.pdf,49,49,عملة يمنية قديمة,عملة يمنية قديمة ، على احد وجهيها تجسيد لطائر البومة، أما الوجه الآخر فيبدو أنه يحوي تجسيد لوجه آدمي,معدنية,أواخر القرن الرابع- منتصف القرن الثاني قبل الميالد,12 مم، 1.09 جم,Ebay,سيئة جدا,,"9 - 12 1.09 Ebay An old Yemeni coin. An old Yemeni coin, on one face, is an expression of the owl bird, on the other, it seems to have an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 12 mm, 1.09 g",429.0,
496,0-آثارنا المنهوبة_19_p050_7c5f056c,0-آثارنا المنهوبة_19.pdf,50,50,عملة يمنية قديمة,عملة يمنية قديمة ، على احد وجهيها تجسيد لطائر البومة، أما الوجه اآلخر فيبدو أنه يحوي تجسيد لوجه آدمي,معدنية,أواخر القرن الرابع- منتصف القرن الثاني قبل الميالد,8 مم ،0.52 جم,ebay,سيئة جدا,,"0 - 8 0.52 ebay An old Yemeni coin. An old Yemeni coin, on one face, is an expression of the owl bird, and the other face seems to contain an expression of a human face. Metal. Late 4th century, mid-second century, before the miles. 8 mm, 0.52 g",430.0,
497,0-آثارنا المنهوبة_3_p001_42fde02a,0-آثارنا المنهوبة_3.pdf,1,,زنة,زنة مصنوعة مز البرونز مستطيلة الشكل تغطيها طبقة مز صدأ البرونز، عليها رأس ثور بارز واضح المالمح بقروز صغيرة تنتهي بتعليقة نصف دائرية. استرجعت عز طريق النب، مسروقة مز إحدى مدز الجوف االثرية.,برونز,,1م ارتفاع x 30سم عرض تقريبا,,سيئة,,". 1 x 30 Decoration A rectangular bronze maker is covered by a rusty bronze layer, with a prominent bull's head clear, with a hint of small oozes ending with a semi-circular suspension. Bronze. 1 m high x 30 cm wide.",,
498,0-آثارنا المنهوبة_3_p001_a0a4574c,0-آثارنا المنهوبة_3.pdf,1,,مسرجة,مسرجة مز البرونز مستطيلة الشكل عليها طبقة مز البرونز، تنتهي ف االعلى بشكل المقرنصات، يغطي جسمها نتوء مكون مز ثمانية اسطر، بتب المسند والجزد اتر عند القاعدة يفصل بينهما عند الوسط تجويف مستطيل عل ك مستويات يبدأ مز اعل استترجت عز طريق النب، مسروقة مز احدى مدز الجوف االثرية.,برونز,,1م إرتفاع x 20سم عرض تقريبا,,جيدة,,". 1 x 20 Sacrificed. It ends up on the pirate shape, covering its body with an object of eight lines, with a pulp and a prick at the base separating them from the middle with a rectangular cavity at levels that begin with a higher eclipse, a stolen one of the rich Hollow Medals. Bronze.",,
499,0-آثارنا المنهوبة_3_p001_618d8aa0,0-آثارنا المنهوبة_3.pdf,1,,قاعدة معداز,قاعدة معداز مصنوعة مز البرنز وتغطيها طبقة مز صدأ البرونز، ترتكز عل ثالث ارج لها فوهة دائرية محدبة الحافة ال التار بها ثالثة تماثي ادميه معلقة واضحة المالمح. استترجت عز طريق الحفر نير قانون، مسروقة مز احد مواقع مدز الجوف االثرية.,برونز,,,,جيدة,,". Prostituted base. The base of a pretzel made out of a rusty bronze layer is based on a third round holster with a rimed nozzle, the third of which has a pinned-down, clearly salty, addictive, human mammoth. The main path of digging is a law, stolen from a rich Hollow Muzzle site. Bronze.",,
500,0-آثارنا المنهوبة_3_p002_d12a04b2,0-آثارنا المنهوبة_3.pdf,2,,قطعة دائرية مفصصه,قطعة من الذهب دائرية الشكل مجوفة لها نتوء بارز على قاعدة دائرية عليها فص صغير من حجر كريم (ياقوت)، استخرجت من إحدى المقابر عن طريق النبش، مسروقة من إحدى مقابر الجوف الملكية.,ذهب,أثاا جنائزي,,,جيدة,," . A separate round piece. A piece of round-shaped gold with a piercing bump on a circular base with a small lobe of cream (yappote), extracted from a graveyard by exhuming, stolen from a Royal Hollow Cemetery. Gold. Atha's my funeral.",,
501,0-آثارنا المنهوبة_3_p002_1a5f1c12,0-آثارنا المنهوبة_3.pdf,2,,قالدة- قناع وجه صغير,قناع وجه صغير الحجم مصنوع من الذهب على شكل قالدة، واضح الملامح ملتحٍ، عليه حبيبات موزعة على الوجه والرأس، له قرون مدببة بارزة، استخرج عن طريق النبش العوائي، مسروق من إحدى مقابر الجوف الملكية.,ذهب,أثاا جنائزي,,,جيدة,,"- . A little face mask. A small-sized face mask made of gold in the form of a pendant, clear-cut, bearded, with facial and head-distributed granules, with prominent pointy horns, extracted through a vasectomy, stolen from a Royal Hollow Cemetery. Gold.",,
502,0-آثارنا المنهوبة_3_p002_915f506a,0-آثارنا المنهوبة_3.pdf,2,,حلش,حلش مربع الشكل مثقوب في الوسط وقطعتان على شكل وجهين آدميين مختلفي السحنة، ربما لطفلين، مسروقة من إحدى مقابر الجوف الملكية.,ذهب,أثاا جنائزي,,,جيدة,,". Ahhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhhh A square-shaped abrasion pierced in the middle and two pieces shaped like two different human faces, possibly for two children, stolen from a Royal Hollow Cemetery. Gold. Atha's my funeral.",,
503,0-آثارنا المنهوبة_3_p003_38bfbdc5,0-آثارنا المنهوبة_3.pdf,3,,اسورة,اسةةورة يةةد مةز الةذهب عليهةا زتةارف هندسةية دقيقةة منمنمةات وزتةارف أتةرى عبةارة عةز معينات وكتابا ت بالتط المسند لثالا كلمةات تقةرأ كةةرب عثةت– ةةرقز– كةةرب عثةت تنتهةة بمجموعةةة مز رووو اسود والطةرف ا تةر تعليقات دائرية,ذهب,,طو20 سم X عرض7سم تقريبا,,حالة القطعة جيدة,سرقت مز احدى ممالك الجوف الملكية,"– 20 X 7 A bracelet. I'm gonna have to go with a micro-engineered yacht, a yacht, a yacht, a yacht, a yacht, a yacht, a yacht, a yacht, a yacht, a bunch of black roo, and a bunch of circular comments. Gold. 20 centimeters x is about 7 centimeters wide. The piece's good. I stole the fortune of one of the royal Hollows.",,
504,0-آثارنا المنهوبة_3_p003_848be7f7,0-آثارنا المنهوبة_3.pdf,3,,لوحة استعراضية - أثاا جنائزي,لوحة مفرنةة استعراضةية واضةحة المالمةح ل ملةك يقاتة حيةواز أسد مجنح الملةك يرتةدي المالبةو ويمسك بإحدى يديةه السةيف وقةد نرسه ف صدر ا سةد واليةد ا تةرى يمسةك بهةا يةد ا سةد تحاطة بإطةار مةز نفةو المةادة مزتةرف ومثقةوب عند الزوايا للتثبيت,ذهب,,5×5 سم تقريبا,,حالة القطعة جيدة,سرقت مز احدى ممالك الجوف الملكية,"- 5×5 Athea's palette is a funeral. An unveiled plaque, and a salty clue to your kingdom, which is gnawed by the lions of the wings of the kingdom, wearing the Malpao, holding one of his hands, and the head of his head, and the chest of a sandwich, which is clinging to you, is set by the tires of the nose of the material, which is bountiful and pierced at the corners of the stabilization. Gold. 5 times 5 centimeters or so. The piece's good. I stole the fortune of one of the royal Hollows.",,
505,0-آثارنا المنهوبة_3_p003_cf5bca02,0-آثارنا المنهوبة_3.pdf,3,,عقد رقبة – أثاا جنائزي,عقد مز الذهب مكوز مز رأسيز لحيةواز الغزا واضح المالمةح متصةلاز بحلقة القةروز مقلوبةة الة التلةف ينتهة ك رأو بسلسلة لولبيةة,ذهب,,25 سم طو,,حالة القطعة جيدة,سرقت مز مقابر الجوف الملكية,– 25 The neck necklace is a funeral. The gold prick necklace... a bucket of gas beards... is clear... a salty one... ..crystal with the ring of the cabbage... ..turned into a roller coaster... ..then ends up as a roller coaster... .. Gold. 25 centimeters tow. The piece's good. I stole the Royal Hollow Cemetery.,,
