artifact_id;looted_text;wb_txt_shrt;wb_txt_lg;wb_txt_shrt_dist;wb_txt_lgidst
0-آثارنا المنهوبة_28_p007_7f5ed1e5;"Inscribed stone, stone, rectangular, with 27 lines of inscription; engraved with a clear line and an engraving damaged at the edges.";Inscription, South Arabian, limestone, from Riyam. The object measures H 79 cm, W 48 cm, D 13 cm and dates to the early 3rd century.;Inscription, limestone, South Arabian, from Riyam. This contractual stele is made of limestone and measures H 79 cm, W 48 cm, D 13 cm. It is dated to the early 3rd century. The provenance note states that it was acquired in 1894 from the Glaser collection.;0,393173158;0,35797441
0-آثارنا المنهوبة_4_p008_edea912b;"Statue, granite stone, described as a statue in granite stone with a pale white surface and red state; the source text also mentions cheek, eyes, and a global auction in Britain, but the description is otherwise unclear and fragmentary.";Sabean head of a woman in granite, dated 600 BCE–100 BCE, measuring 24.1 x 10.8 cm. The object is an architectural fragment from the ancient kingdom of Saba.;Sabean head of a woman, granite, dated 600 BCE–100 BCE. The object measures 24.1 x 10.8 cm (9 1/2 x 4 1/4 in). It is described as an architectural fragment from a notable public or ceremonial building in the ancient kingdom of Saba, centered in modern-day Yemen. The piece is identified as a striking head and is noted for breaks to the top, side, and base, suggesting an architectural origin. The source states that it may have served as a caryatid for a structure of social importance. The Sabeans are described as being known for stone works, including alabaster and granite, and for a distinctive sculptural style shaped by religious and cultural contacts.;0,393769622;0,353841126
0-آثارنا المنهوبة_14_p040_58885c6e;Limestone object, drawn from bottom to top, with a human face reflected on its surface.;Limestone stele fragment, finely engraved, with a naturalistically sculpted human face showing long eyebrows, elongated almond-shaped eyes, and a prominent nose. Width: 8 cm.;Limestone stele fragment, finely engraved, preserving a naturalistically sculpted human face with long eyebrows, elongated almond-shaped eyes, and a prominent nose. The object measures 8 cm in width. It is described as a fragment of a larger monumental stone relief. Anthropomorphic stelae of this type have been recovered in funerary areas across the South Arabian peninsula. Provenance: private German collection, Cologne.;0,394808054;0,373102963
0-آثارنا المنهوبة 30_p009_8f0c48a1;Human statue, stone. Jerry’s Stone, dated to the first century B.C.E. Height 47 cm.;Figure, limestone. South Arabian seated figure, depicted seated and carved in limestone, dated circa 1st century B.C. The figure is 18½ in (47 cm) high.;Figure, limestone. South Arabian seated figure carved in limestone, dated circa 1st century B.C. The object is described as a seated figure, with the preserved height given as 18½ in (47 cm). No further technical or contextual details are provided in the source text beyond the object type, material, cultural attribution, and date.;0,395652056;0,440935552
0-آثارنا المنهوبة_19_p025_1f5cf1a6;Glass, bronze, with a suffocating form covering the fat, decorated with a prominent sculptural inscription in skeleton line composed of four lines. Height 10.5 cm. Dated to the 3rd–2nd century BCE.;Auction platform listing for jewelry, art, antiques, and other items.;Auction platform listing for jewelry, art, antiques, and other items. The source text identifies the platform as BidSpirit Israel and indicates that it offers auctions in these categories, but provides no specific object description, material, typology, dimensions, period, or other technical details.;0,395963669;0,419921279
0-آثارنا المنهوبة_25_p093_28b41208;"Human bust, marble stone, depicting a woman with the hands extended forward, hair falling behind the ears, eyes with two recessed pupils, a long nose, and bars; the bust is placed on a separate inscribed base with a three-line inscription.";"Figure, alabaster. South Arabian seated figure of the Sun Goddess with bulbous coiffure, long nose, incised arched brows, and large inlaid white stone pupils remaining; the arms are bent at the elbows and held out in front, with one hand clenched and pierced vertically for an attachment and the other held open. H: 35.50 cm.";"Figure, alabaster. South Arabian seated figure of the Sun Goddess, with a bulbous coiffure, long nose, incised arched brows, and large inlaid white stone pupils remaining. The arms are bent at the elbows and held out in front; one hand is clenched and pierced vertically for an attachment, while the other is held open. The figure stands on a square pedestal with a finely incised three-line Old South Arabian dedicatory inscription reading: “Am’al Kalan Barntum, and Haywu and Safliyan have dedicated (this monument) to Dha t’Adihanum, as all his dedicator’s due”. The inscription is described as a dedication to the goddess, to settle the dedicators’ account with the deity. Height: 35.50 cm. Reference 21362.";0,396751046;0,401457429
31-آثارنا المنهوبة_31_p032_371c7b9e;"Marble, rectangular object with a square section, carved with two deep cavities on the upper surface with raised rims. One rectangular face bears a one-line rectangular inscription in the strand line, above which is a decorative frame of chain triangles; a distinct mass of stone remains on one side. The inscription reads: (WPB/LTN/RAAA/RAAN/W). Marble. Second half of the first millennium BC.";Vase votif quadrangulaire, probably stone, pierced with two cupules and engraved on the faces with two lines in South Arabian characters highlighted in red, between friezes of black hatched chevrons.;Vase votif quadrangulaire, probably stone, pierced with two cupules. The faces are engraved with two lines in South Arabian characters highlighted in red, set between friezes of black hatched chevrons. The object is described as votive and quadrangular in form.;0,398981988;0,376393676
0-آثارنا المنهوبة_28_p031_19978641;Tombstone, marble, carved with a human face in relief, showing a clear facial outline, prominent pupils, a visible nose, open lips, and ears indicated on both sides of the head by parallel curved lines. Dated to the 3rd–1st century BC, with a further attribution to the 1st century.;"Figurine, bronze, depicting a horse with a child rider. The object was acquired by donation and is held by the Musée du Louvre, Département des Antiquités orientales; current location: Marseille, Musée d'Archéologie Méditerranéenne - Centre de la Vieille Charité.";Figurine, bronze, depicting a horse, a child, and a rider. The object was acquired by donation, with committee date 12/12/1912 and council date 13/01/1913. It is owned by the State and held by the Musée du Louvre, Département des Antiquités orientales. Current location: Marseille (France), Musée d'Archéologie Méditerranéenne - Centre de la Vieille Charité. Place of origin or associated place: Yemen, Ali Aqil, Azza.;0,399296522;0,373578608
0-آثارنا المنهوبة_25_p062_6e84de98;Lot, art, with no further object description or material information provided.;Head, limestone, South Arabian, circa 3rd-1st century B.C. Height with stand 11 5/8 inches (29.53 cm).;Head, limestone, South Arabian, circa 3rd-1st century B.C. The object is recorded with a height including stand of 11 5/8 inches (29.53 cm). Provenance information in the source text notes Ryedale Auctioneers, Yorkshire, The Victor Brox Collection, 2 May 2024, Lot 33.;0,401578665;0,416331053
0-آثارنا المنهوبة_10_p074_c161f5cf;Star-shaped stone objects, two crystals of pyrotechnic stone, each mediated by a high-altitude bump with an iron ring for suspension. Islamic period, Qatar. Dimensions: 18 cm and 12 cm.;Oil lamp, stone, carved in the shape of a star, with wrought iron grip ring. Yemen.;Oil lamp, stone, carved in the shape of a star, with a wrought iron grip ring. The object is described as originating from Yemen. Dimensions given: 18 cm and 12 cm.;0,401817858;0,342006207
0-آثارنا المنهوبة_5_p007_764a5e88;"Object, bronze. Curved handle ending in an animal body with large horns curved backwards; two hands placed in front of a lumbar area bearing a three-letter inscription. Sacrificed. Dated to the 4th century B.C.E.";Oil lamp, bronze, with edges decorated with ivy scrolls and the rear bearing a South Arabian inscription of three letters.;"Oil lamp, bronze, with a large form and edges ornamented with ivy scrolls. The rear is decorated with a South Arabian inscription consisting of three letters. The object is described as a large oil lamp; no further technical details, dimensions, or chronology are provided in the source text.";0,401845932;0,35657835
