artifact_id;lien_ok;text_for_matching;text_for_matching_web;web_text_len
0-آثارنا المنهوبة_23_p027_f4634af2;https://www.liveauctioneers.com/item/13735384_28;7 17 / 6-3/4 (21 ) 9 5.5 LiveAuctioneers A tombstone. A marble board carved in the shape of a well polished bull, carved in the eyes of the bull side by side, as the sculptor took care of the feces and their horns and nose... the painting decorated the walls of temples as a symbol of the temples in the kingdom of Kubatan... and went back to the first century... the Miledi was found at the site of Hayed Ben-Akel, located in the Behan Valley... within the territory of the ancient city of Shabwah. Marble. The first century, the miles, to the early part of the first century, the miles. 17 cm / 6.3/4 in height (21 cm including modern carrier), 9 cm width, 5.5 cm depth;;0
0-آثارنا المنهوبة_23_p028_e4b77dbc;https://www.liveauctioneers.com/item/41859623_greek-hellenistic-arabian-south-with-statuette;8 - LiveAuctioneers An Adami statue. A statue of bronze represents a young mathematician, naked, curly-shaped hair, and on the statue, the inscriptions in the line covered the chest and the abdomen, and they are among the geniuses of Mount Al-Aud, in the province of Abe, dating back to the second century or the first Miledi. Bronze. The 2nd century before the Miles. The Miles. LiveAuctioneers;;0
0-آثارنا المنهوبة_23_p029_8fba2a61;https://www.liveauctioneers.com/item/70864654_western-south-asiatic-inscribed-arabian-stele;9  34.5 (13 3/4 ) LiveAuctioneers A tombstone. The grave of the polished limestone represents the face of a man whose eyes are bearded by the eyes of two diners that have been disinfected, and the nose is straight, and the face at the bottom of it is written in the line of the entrail, dating back to the early part of the first century before the miles to the second century. Jerry's Stone. The 2nd century before the Miles. The Miles. 34.5 cm, including pregnant women (13.3/4 &quot;;0
0-آثارنا المنهوبة_23_p030_d582f908;https://www.liveauctioneers.com/item/44734459_western-south-asiatic-stele-inscribed-arabian;0 - LiveAuctioneers Watch the tick. He saw a grave from the polished limestone, the face of a man who was bearded with the eyes of a two-eyed restaurant that had been disinfected, a straight and smashing nose, two distinct ears, and the face at the bottom of which was written in the line of the blade, which came back for a period of the first century before the miles to the second century. Marble. The second century before the miles. The second century. The miles. LiveAuctioneers Her vaccination was removed, and a straight, smashing nose and two prominent ears. Watch a grave;;0
0-آثارنا المنهوبة_23_p031_3ddd866d;https://www.liveauctioneers.com/item/114846180_south-seated-arabian-figure-god;1 . 2.7 24.5 (9 3/4 ) LiveAuctioneers SA . The woman's statue is sitting. A grave from the polished limestone represents the face of a man who is bearded by the eyes of his restaurant, whose vaccinations and nose are removed straight, and whose ears are smashed, and whose face is written at the bottom of it by the line of the encampment from the first century B.C. to the second century C.E. Jerry's Stone. Two thousand to one before the miles.;;0
0-آثارنا المنهوبة_23_p032_2734196d;https://www.liveauctioneers.com/item/39599878_ancient-south-a-head-alabaster-arabian;2 20 × 10 6 × 10 LiveAuctioneers He carved a man's head. He saw a grave of limestone in the position of sitting hands stretched out, and covered, and the man with the visible fingers and the face polished, the eyes of Lustin, the straight nose, the thick strands, the hair strapped back, the curly and the bottom of the neck, two distinct balls representing the chest and returning to the fifth century before the Miles, which were among the acquisitions of the California group. Marble. Around the 5th century before the Miles. 20 times venom 10, ven 6 times venom 10 centimeters. LiveAuctioneers;;0
0-آثارنا المنهوبة_23_p033_50d9b647;https://www.liveauctioneers.com/item/76882036_south-arabian-head-idol-stone-qatabanian;3 . 1.5 × 2.9 ( 3.8 ) 4.1 ( 10.4 LiveAuctioneers . Watch. He saw a tomb of a man made of Jerry's stone, a face with a bright nose, two eyebrows engraved with a luze shape, his restaurant in the pupils, and my mouth lips were sculpted with thick lips. Jerry's Stone. The 3rd century before the miles into the 1st century. 1.5 x 2.9 inches (3.8 cm high);;0
0-آثارنا المنهوبة_23_p034_739e4656;https://www.liveauctioneers.com/item/82167035_rare-bull-sculpture-alabaster-sabaen;4 3.75 × 2.125 9.5 × 5.4 LiveAuctioneers A bull-shaped amulet. A marble statue of the bull's animal, clearly salty, standing on a base with large horns curved back, could be an amulet within the funeral furniture that goes back to the first thousand before the miles within the Eastern Legend Group of the United States. Marble. Late 1st millennium before miles to the early 1st millennium 3.75 times in length 2.125 in height 9.5 cm x cm 5.4 LiveAuctioneers;;0
0-آثارنا المنهوبة_23_p035_08523e2f;https://www.liveauctioneers.com/item/75529387_rare-arabian-south-tall-man-a-statue-of-sandstone;5 7.25 × 19.625 ( 18.4 × 49.8 ) 21.9 LiveAuctioneers A statue of a man. A statue of limestone represents a man in a stand-up position, a straight-up nose, and an apron in apron to the middle of a leg that returns the piece for the third century before the Miles, and it's in California's holdings. Jerry's Stone. Third century before the Miles. 7.25 &quot;;0
0-آثارنا المنهوبة_23_p036_f38b56f5;https://www.liveauctioneers.com/item/62795414_rare-arabian-south-woman-a-figure-of-alabaster;6 3.8 × 10.45 ( 9.7 × 26.5 ) 10.65 ( 27.1) LiveAuctioneers A woman's Adami statue. A statue of marble, a woman standing on a rectangular base, her arms reaching forward, her body full and short, her face full of ovals, his straight nose, his lips full of lip, and her hair strapped back in a dress with her toes peeling back to 1,000 o'clock before the miles in the california collection. Marble. Late 1st millennium before the miles to the early 1st millennium 3.8 x 10.45 inches (9.7 x 26.5 cm);;0
0-آثارنا المنهوبة_23_p037_6911490a;https://www.liveauctioneers.com/item/44128861_extremely-south-rare-figure-alabaster-sabean-arabian;7 . 3.25 8.3 LiveAuctioneers An Adami statue. A marble statue of a bald man carrying a small animal may be a rabbit to present as a offering, and the statue in a parking position. The man has two prominent eyes for the shape and nose pinned down. The statue was executed precisely by the sculpted sculpture and the clear features of the man dating back from the first to the second century to the Mela dee in the california group's holdings. Marble. 1st to 2nd century AD Size 3.25 inches, 8.3 cm high. LiveAuctioneers;;0
0-آثارنا المنهوبة_23_p038_02aca612;https://www.liveauctioneers.com/item/13735386_29;"8 . 5 1/2"" 7"" LiveAuctioneers Watch. He saw a tomb of a man made of marble, a face with a bright nose, two eyeballs carved with a luze shape, two diners in the pupils. The lips of the mouth were carved with thick lips, dating back to about the first thousand before the Miles, representing the southern Arab island, which is among the acquisitions of the California group. Marble. The first millennium before the Miles.";;0
0-آثارنا المنهوبة_23_p039_bb7ad38f;https://www.liveauctioneers.com/item/70864655_western-south-asiatic-inscribed-arabian-stele;"9 - 5 kg 27.5 cm (10 3/4 "") LiveAuctioneers Watch. He saw a grave from the polished limestone, the face of a man who was bearded with the eyes of a two-eyed restaurant that had been disinfected, a straight and smashing nose, two distinct ears, and the face at the bottom of which was written in the line of the blade, which came back for a period of the first century before the miles to the second century. Jerry's Stone. The 2nd century before the Miles. The Miles. 5 kg, 27.5 cm (10 3/4 "") LiveAuctioneers";;0
